image_name,confidence_value,IoU_value
IMG_20180714_102729.jpg,0.442417,0.0
IMG_20180714_102729.jpg,0.492596,0.0
IMG_20180714_102729.jpg,0.51117,0.0
IMG_20180714_102729.jpg,0.553223,0.0
IMG_20180714_102729.jpg,0.639159,0.0
IMG_20180714_102729.jpg,0.709211,0.0
IMG_20180714_102729.jpg,0.738298,0.0
IMG_20180714_102729.jpg,0.809364,0.0
IMG_20180714_102729.jpg,0.811313,0.0
IMG_20180714_102729.jpg,0.849456,0.7945945945945946
IMG_20180714_102729.jpg,0.869738,0.0
IMG_20180714_102729.jpg,0.261243,0.0
IMG_20180714_102729.jpg,0.290832,0.0
IMG_20180714_102729.jpg,0.301675,0.26350752878653677
IMG_20180714_102729.jpg,0.365233,0.0
IMG_20180714_102729.jpg,0.38799,0.0
IMG_20180714_102729.jpg,0.413759,0.0
IMG_20180714_102729.jpg,0.442417,0.0
IMG_20180714_102729.jpg,0.492596,0.0
IMG_20180714_102729.jpg,0.51117,0.0
IMG_20180714_102729.jpg,0.553223,0.5715249662618084
IMG_20180714_102729.jpg,0.639159,0.0
IMG_20180714_102729.jpg,0.709211,0.0
IMG_20180714_102729.jpg,0.738298,0.0
IMG_20180714_102729.jpg,0.809364,0.0
IMG_20180714_102729.jpg,0.811313,0.0
IMG_20180714_102729.jpg,0.849456,0.0
IMG_20180714_102729.jpg,0.869738,0.0
IMG_20180714_102729.jpg,0.261243,0.0
IMG_20180714_102729.jpg,0.290832,0.0
IMG_20180714_102729.jpg,0.301675,0.0
IMG_20180714_102729.jpg,0.365233,0.0
IMG_20180714_102729.jpg,0.38799,0.0
IMG_20180714_102729.jpg,0.413759,0.0
IMG_20180714_102729.jpg,0.442417,0.0
IMG_20180714_102729.jpg,0.492596,0.0
IMG_20180714_102729.jpg,0.51117,0.6640454346876365
IMG_20180714_102729.jpg,0.553223,0.0
IMG_20180714_102729.jpg,0.639159,0.0
IMG_20180714_102729.jpg,0.709211,0.0
IMG_20180714_102729.jpg,0.738298,0.0
IMG_20180714_102729.jpg,0.809364,0.0
IMG_20180714_102729.jpg,0.811313,0.0
IMG_20180714_102729.jpg,0.849456,0.0
IMG_20180714_102729.jpg,0.869738,0.0
IMG_20180714_102729.jpg,0.261243,0.0
IMG_20180714_102729.jpg,0.290832,0.0
IMG_20180714_102729.jpg,0.301675,0.0
IMG_20180714_102729.jpg,0.365233,0.0
IMG_20180714_102729.jpg,0.38799,0.0
IMG_20180714_102729.jpg,0.413759,0.0
IMG_20180714_102729.jpg,0.442417,0.7179015186378279
IMG_20180714_102729.jpg,0.492596,0.0
IMG_20180714_102729.jpg,0.51117,0.0
IMG_20180714_102729.jpg,0.553223,0.0
IMG_20180714_102729.jpg,0.639159,0.0
IMG_20180714_102729.jpg,0.709211,0.0
IMG_20180714_102729.jpg,0.738298,0.0
IMG_20180714_102729.jpg,0.809364,0.0
IMG_20180714_102729.jpg,0.811313,0.0
IMG_20180714_102729.jpg,0.849456,0.0
IMG_20180714_102729.jpg,0.869738,0.0
IMG_20180714_102729.jpg,0.261243,0.0
IMG_20180714_102729.jpg,0.290832,0.0
IMG_20180714_102729.jpg,0.301675,0.0
IMG_20180714_102729.jpg,0.365233,0.0
IMG_20180714_102729.jpg,0.38799,0.0
IMG_20180714_102729.jpg,0.413759,0.0
IMG_20180714_102729.jpg,0.442417,0.15757078375051292
IMG_20180714_102729.jpg,0.492596,0.0
IMG_20180714_102729.jpg,0.51117,0.0
IMG_20180714_102729.jpg,0.553223,0.0
IMG_20180714_102729.jpg,0.639159,0.0
IMG_20180714_102729.jpg,0.709211,0.0
IMG_20180714_102729.jpg,0.738298,0.0
IMG_20180714_102729.jpg,0.809364,0.0
IMG_20180714_102729.jpg,0.811313,0.0
IMG_20180714_102729.jpg,0.849456,0.0
IMG_20180714_102729.jpg,0.869738,0.0
IMG_20180714_102729.jpg,0.261243,0.0
IMG_20180714_102729.jpg,0.290832,0.0
IMG_20180714_102729.jpg,0.301675,0.0
IMG_20180714_102729.jpg,0.365233,0.0
IMG_20180714_102729.jpg,0.38799,0.0
IMG_20180714_102729.jpg,0.413759,0.0
IMG_20180714_102729.jpg,0.442417,0.0
IMG_20180714_102729.jpg,0.492596,0.0
IMG_20180714_102729.jpg,0.51117,0.0
IMG_20180714_102729.jpg,0.553223,0.0
IMG_20180714_102729.jpg,0.639159,0.9163636363636364
IMG_20180714_102729.jpg,0.709211,0.0
IMG_20180714_102729.jpg,0.738298,0.0
IMG_20180714_102729.jpg,0.809364,0.0
IMG_20180714_102729.jpg,0.811313,0.0
IMG_20180714_102729.jpg,0.849456,0.0
IMG_20180714_102729.jpg,0.869738,0.0
IMG_20180714_102729.jpg,0.261243,0.0
IMG_20180714_102729.jpg,0.290832,0.0
IMG_20180714_102729.jpg,0.301675,0.0
IMG_20180714_102729.jpg,0.365233,0.0
IMG_20180714_102729.jpg,0.38799,0.0
IMG_20180714_102729.jpg,0.413759,0.0
IMG_20180714_102729.jpg,0.442417,0.0
IMG_20180714_102729.jpg,0.492596,0.0
IMG_20180714_102729.jpg,0.51117,0.0
IMG_20180714_102729.jpg,0.553223,0.0
IMG_20180714_102729.jpg,0.639159,0.0
IMG_20180714_102729.jpg,0.709211,0.0
IMG_20180714_102729.jpg,0.738298,0.7073085031623331
IMG_20180714_102729.jpg,0.809364,0.0
IMG_20180714_102729.jpg,0.811313,0.0
IMG_20180714_102729.jpg,0.849456,0.0
IMG_20180714_102729.jpg,0.869738,0.0
IMG_20180714_102729.jpg,0.261243,0.0
IMG_20180714_102729.jpg,0.290832,0.0
IMG_20180714_102729.jpg,0.301675,0.0
IMG_20180714_102729.jpg,0.365233,0.0
IMG_20180714_102729.jpg,0.38799,0.0
IMG_20180714_102729.jpg,0.413759,0.7356130108423686
IMG_20180714_102729.jpg,0.442417,0.0
IMG_20180714_102729.jpg,0.492596,0.0
IMG_20180714_102729.jpg,0.51117,0.0
IMG_20180714_102729.jpg,0.553223,0.0
IMG_20180714_102729.jpg,0.639159,0.0
IMG_20180714_102729.jpg,0.709211,0.0
IMG_20180714_102729.jpg,0.738298,0.0
IMG_20180714_102729.jpg,0.809364,0.0
IMG_20180714_102729.jpg,0.811313,0.0
IMG_20180714_102729.jpg,0.849456,0.0
IMG_20180714_102729.jpg,0.869738,0.0
IMG_20180714_102729.jpg,0.261243,0.0
IMG_20180714_102729.jpg,0.290832,0.0
IMG_20180714_102729.jpg,0.301675,0.0
IMG_20180714_102729.jpg,0.365233,0.0
IMG_20180714_102729.jpg,0.38799,0.0
IMG_20180714_102729.jpg,0.413759,0.0
IMG_20180714_102729.jpg,0.442417,0.0
IMG_20180714_102729.jpg,0.492596,0.0
IMG_20180714_102729.jpg,0.51117,0.0
IMG_20180714_102729.jpg,0.553223,0.0
IMG_20180714_102729.jpg,0.639159,0.04538421866941723
IMG_20180714_102729.jpg,0.709211,0.0
IMG_20180714_102729.jpg,0.738298,0.0
IMG_20180714_102729.jpg,0.809364,0.0
IMG_20180714_102729.jpg,0.811313,0.0
IMG_20180714_102729.jpg,0.849456,0.0
IMG_20180714_102729.jpg,0.869738,0.0
IMG_20180713_111144.jpg,0.325918,0.0
IMG_20180713_111144.jpg,0.48572,0.0
IMG_20180713_111144.jpg,0.589936,0.0
IMG_20180713_111144.jpg,0.650247,0.0
IMG_20180713_111144.jpg,0.848005,0.02210084203299477
IMG_20180713_111144.jpg,0.865611,0.9176926584587324
IMG_20180713_111144.jpg,0.325918,0.0
IMG_20180713_111144.jpg,0.48572,0.018646408839779006
IMG_20180713_111144.jpg,0.589936,0.3059899675420478
IMG_20180713_111144.jpg,0.650247,0.164043082021541
IMG_20180713_111144.jpg,0.848005,0.0
IMG_20180713_111144.jpg,0.865611,0.0
IMG_20180713_111144.jpg,0.325918,0.38155493369022997
IMG_20180713_111144.jpg,0.48572,0.0
IMG_20180713_111144.jpg,0.589936,0.0
IMG_20180713_111144.jpg,0.650247,0.0
IMG_20180713_111144.jpg,0.848005,0.0
IMG_20180713_111144.jpg,0.865611,0.0
IMG_20180713_111144.jpg,0.325918,0.0
IMG_20180713_111144.jpg,0.48572,0.8695940567789865
IMG_20180713_111144.jpg,0.589936,0.03334799179126356
IMG_20180713_111144.jpg,0.650247,0.0
IMG_20180713_111144.jpg,0.848005,0.0
IMG_20180713_111144.jpg,0.865611,0.0
IMG_20180713_111144.jpg,0.325918,0.0
IMG_20180713_111144.jpg,0.48572,0.0
IMG_20180713_111144.jpg,0.589936,0.0
IMG_20180713_111144.jpg,0.650247,0.0
IMG_20180713_111144.jpg,0.848005,0.8512721842513353
IMG_20180713_111144.jpg,0.865611,0.005514115942310872
IMG_20180713_111144.jpg,0.325918,0.0
IMG_20180713_111144.jpg,0.48572,0.0
IMG_20180713_111144.jpg,0.589936,0.0
IMG_20180713_111144.jpg,0.650247,0.4138908575478384
IMG_20180713_111144.jpg,0.848005,0.0
IMG_20180713_111144.jpg,0.865611,0.0
IMG_20180713_111144.jpg,0.325918,0.2401500938086304
IMG_20180713_111144.jpg,0.48572,0.0
IMG_20180713_111144.jpg,0.589936,0.0
IMG_20180713_111144.jpg,0.650247,0.0
IMG_20180713_111144.jpg,0.848005,0.0
IMG_20180713_111144.jpg,0.865611,0.0
IMG_20180713_111144.jpg,0.325918,0.0
IMG_20180713_111144.jpg,0.48572,0.0
IMG_20180713_111144.jpg,0.589936,0.0
IMG_20180713_111144.jpg,0.650247,0.0
IMG_20180713_111144.jpg,0.848005,0.197200525868069
IMG_20180713_111144.jpg,0.865611,0.0
IMG_1243.jpg,0.906856,0.8806130268199234
IMG_20180720_123553.jpg,0.799543,0.43431865930522306
IMG_20180720_123553.jpg,0.919045,0.22941679294401057
IMG_20180723_123154.jpg,0.277269,0.010406464250734574
IMG_20180723_123154.jpg,0.692317,0.19371139809096014
IMG_20180810_093330.jpg,0.840829,0.9473684210526315
IMG_20180724_121309.jpg,0.474787,0.37920267366913346
IMG_20180724_121309.jpg,0.589699,0.8837153954533339
IMG_20180724_124841.jpg,0.289441,0.0
IMG_20180724_124841.jpg,0.326032,0.0
IMG_20180724_124841.jpg,0.386519,0.0
IMG_20180724_124841.jpg,0.669496,0.25237273511647973
IMG_20180724_124841.jpg,0.289441,0.6000915185845126
IMG_20180724_124841.jpg,0.326032,0.0
IMG_20180724_124841.jpg,0.386519,0.0
IMG_20180724_124841.jpg,0.669496,0.5810476093797584
IMG_20180724_124841.jpg,0.289441,0.0
IMG_20180724_124841.jpg,0.326032,0.0
IMG_20180724_124841.jpg,0.386519,0.5024907948884557
IMG_20180724_124841.jpg,0.669496,0.0
IMG_20180717_122331.jpg,0.380205,0.0
IMG_20180717_122331.jpg,0.398866,0.0
IMG_20180717_122331.jpg,0.42257,0.0
IMG_20180717_122331.jpg,0.502654,0.0
IMG_20180717_122331.jpg,0.782995,0.0
IMG_20180810_092957.jpg,0.839257,0.5333867132527782
IMG_20180720_142558.jpg,0.437484,0.0447870713357439
IMG_20180720_142558.jpg,0.744675,0.9707742266279269
IMG_20180720_142558.jpg,0.85482,0.0
IMG_20180720_142558.jpg,0.437484,0.7011726687879779
IMG_20180720_142558.jpg,0.744675,0.10086370402835186
IMG_20180720_142558.jpg,0.85482,0.0
IMG_20180720_142558.jpg,0.437484,0.0
IMG_20180720_142558.jpg,0.744675,0.0
IMG_20180720_142558.jpg,0.85482,0.36113801452784505
IMG_20180720_142558.jpg,0.437484,0.0
IMG_20180720_142558.jpg,0.744675,0.0
IMG_20180720_142558.jpg,0.85482,0.46548180389312055
IMG_20180721_090151.jpg,0.599212,0.7524682651622003
IMG_20180719_143723.jpg,0.286259,0.0
IMG_20180719_143723.jpg,0.381354,0.0
IMG_20180719_143723.jpg,0.659948,0.9338699494949495
IMG_20180719_143723.jpg,0.286259,0.0
IMG_20180719_143723.jpg,0.381354,0.7834549878345499
IMG_20180719_143723.jpg,0.659948,0.0
IMG_20180720_142509.jpg,0.623792,0.0
IMG_20180720_142509.jpg,0.819304,0.0
IMG_20180720_142509.jpg,0.871561,0.8850574712643678
IMG_20180720_142509.jpg,0.623792,0.0
IMG_20180720_142509.jpg,0.819304,0.9241245136186771
IMG_20180720_142509.jpg,0.871561,0.0
IMG_20180720_142509.jpg,0.623792,0.8171613868795211
IMG_20180720_142509.jpg,0.819304,0.017254901960784313
IMG_20180720_142509.jpg,0.871561,0.0
IMG_20180719_124828.jpg,0.867602,0.8854990118577075
IMG_20180719_123752.jpg,0.846924,0.8499214622304726
IMG_20180721_090702.jpg,0.299456,0.0
IMG_20180721_091732.jpg,0.868584,0.8411767119353383
IMG_20180811_083610.jpg,0.830076,0.8171044162007295
IMG_20100101_032219.jpg,0.899198,0.9182106157768678
IMG_20180723_123106.jpg,0.336352,0.0
IMG_20180723_123106.jpg,0.77379,0.697727765894789
IMG_20180719_124132.jpg,0.862022,0.8759009491186756
IMG_20180811_083617.jpg,0.0,0.0
IMG_20180811_083617.jpg,0.0,0.0
IMG_20180717_120957.jpg,0.369869,0.0
IMG_20180717_120957.jpg,0.453653,0.0
IMG_20180717_120957.jpg,0.761078,0.0
IMG_20180717_120957.jpg,0.77908,0.0
IMG_20180717_120957.jpg,0.877512,0.0
IMG_20180717_120957.jpg,0.369869,0.0
IMG_20180717_120957.jpg,0.453653,0.0
IMG_20180717_120957.jpg,0.761078,0.0
IMG_20180717_120957.jpg,0.77908,0.0
IMG_20180717_120957.jpg,0.877512,0.9418604651162791
IMG_20180717_120957.jpg,0.369869,0.0
IMG_20180717_120957.jpg,0.453653,0.0
IMG_20180717_120957.jpg,0.761078,0.0
IMG_20180717_120957.jpg,0.77908,0.47307132459970885
IMG_20180717_120957.jpg,0.877512,0.0
IMG_20180717_120957.jpg,0.369869,0.0
IMG_20180717_120957.jpg,0.453653,0.0
IMG_20180717_120957.jpg,0.761078,0.815006468305304
IMG_20180717_120957.jpg,0.77908,0.0
IMG_20180717_120957.jpg,0.877512,0.0
IMG_20180717_120957.jpg,0.369869,0.0
IMG_20180717_120957.jpg,0.453653,0.0
IMG_20180717_120957.jpg,0.761078,0.0
IMG_20180717_120957.jpg,0.77908,0.0
IMG_20180717_120957.jpg,0.877512,0.0
IMG_20180717_120957.jpg,0.369869,0.6430123099203475
IMG_20180717_120957.jpg,0.453653,0.0
IMG_20180717_120957.jpg,0.761078,0.0
IMG_20180717_120957.jpg,0.77908,0.0
IMG_20180717_120957.jpg,0.877512,0.0
IMG_20180720_142751.jpg,0.359875,0.24834613337388792
IMG_20180720_142751.jpg,0.780898,0.47714067278287464
IMG_20180725_122016.jpg,0.305721,0.3515376458112407
IMG_20180725_122016.jpg,0.471908,0.8526232533614553
IMG_20180725_122016.jpg,0.738482,0.4043548513200073
IMG_20180725_142219.jpg,0.289479,0.0
IMG_20180725_142219.jpg,0.765711,0.9012392039053699
IMG_20180723_123134.jpg,0.900936,0.9573998024640017
IMG_20180721_091635.jpg,0.782714,0.6702317290552585
IMG_20180717_100254.jpg,0.283142,0.0
IMG_20180717_100254.jpg,0.29783,0.0
IMG_20180717_100254.jpg,0.457529,0.626612355736592
IMG_20180720_142150.jpg,0.893914,0.6536407084621872
IMG_20180714_103537.jpg,0.311633,0.0
IMG_20180714_103537.jpg,0.336305,0.0
IMG_20180714_103537.jpg,0.340605,0.021794871794871794
IMG_20180714_103537.jpg,0.520827,0.0
IMG_20180714_103537.jpg,0.555792,0.0
IMG_20180714_103537.jpg,0.67009,0.0
IMG_20180714_103537.jpg,0.763748,0.808
IMG_20180714_103537.jpg,0.779377,0.0
IMG_20180714_103537.jpg,0.839159,0.0
IMG_20180714_103537.jpg,0.311633,0.06100217864923747
IMG_20180714_103537.jpg,0.336305,0.0
IMG_20180714_103537.jpg,0.340605,0.6573705179282868
IMG_20180714_103537.jpg,0.520827,0.0
IMG_20180714_103537.jpg,0.555792,0.0
IMG_20180714_103537.jpg,0.67009,0.0
IMG_20180714_103537.jpg,0.763748,0.0
IMG_20180714_103537.jpg,0.779377,0.0
IMG_20180714_103537.jpg,0.839159,0.0
IMG_20180714_103537.jpg,0.311633,0.0
IMG_20180714_103537.jpg,0.336305,0.0
IMG_20180714_103537.jpg,0.340605,0.0
IMG_20180714_103537.jpg,0.520827,0.0
IMG_20180714_103537.jpg,0.555792,0.0
IMG_20180714_103537.jpg,0.67009,0.8366533864541833
IMG_20180714_103537.jpg,0.763748,0.0
IMG_20180714_103537.jpg,0.779377,0.0
IMG_20180714_103537.jpg,0.839159,0.0
IMG_20180714_103537.jpg,0.311633,0.0
IMG_20180714_103537.jpg,0.336305,0.0
IMG_20180714_103537.jpg,0.340605,0.0
IMG_20180714_103537.jpg,0.520827,0.0
IMG_20180714_103537.jpg,0.555792,0.042762260030934404
IMG_20180714_103537.jpg,0.67009,0.0
IMG_20180714_103537.jpg,0.763748,0.0
IMG_20180714_103537.jpg,0.779377,0.0
IMG_20180714_103537.jpg,0.839159,0.8336956521739131
IMG_20180714_103537.jpg,0.311633,0.0
IMG_20180714_103537.jpg,0.336305,0.0
IMG_20180714_103537.jpg,0.340605,0.0
IMG_20180714_103537.jpg,0.520827,0.0
IMG_20180714_103537.jpg,0.555792,0.6900958466453674
IMG_20180714_103537.jpg,0.67009,0.0
IMG_20180714_103537.jpg,0.763748,0.0
IMG_20180714_103537.jpg,0.779377,0.0
IMG_20180714_103537.jpg,0.839159,0.060111317254174394
IMG_20180714_103537.jpg,0.311633,0.0
IMG_20180714_103537.jpg,0.336305,0.0
IMG_20180714_103537.jpg,0.340605,0.0
IMG_20180714_103537.jpg,0.520827,0.0
IMG_20180714_103537.jpg,0.555792,0.0
IMG_20180714_103537.jpg,0.67009,0.0
IMG_20180714_103537.jpg,0.763748,0.0
IMG_20180714_103537.jpg,0.779377,0.7619047619047619
IMG_20180714_103537.jpg,0.839159,0.0
IMG_20180720_142545.jpg,0.491237,0.0
IMG_20180720_142545.jpg,0.634604,0.886428798980567
IMG_20180720_142545.jpg,0.791208,0.0
IMG_20180720_142545.jpg,0.491237,0.6832792134915529
IMG_20180720_142545.jpg,0.634604,0.0
IMG_20180720_142545.jpg,0.791208,0.1180923892932034
IMG_20100101_032415.jpg,0.862619,0.9269662921348315
IMG_20180721_091455.jpg,0.408734,0.4266857142857143
IMG_20180721_091455.jpg,0.832801,0.0
