Right Hand x_mean,Right Hand x_max,Right Hand x_min,Right Hand x_std,Right Hand x_auc,Right Hand x_peak,Right Hand y_mean,Right Hand y_max,Right Hand y_min,Right Hand y_std,Right Hand y_auc,Right Hand y_peak,Right Hand z_mean,Right Hand z_max,Right Hand z_min,Right Hand z_std,Right Hand z_auc,Right Hand z_peak,Left Hand x_mean,Left Hand x_max,Left Hand x_min,Left Hand x_std,Left Hand x_auc,Left Hand x_peak,Left Hand y_mean,Left Hand y_max,Left Hand y_min,Left Hand y_std,Left Hand y_auc,Left Hand y_peak,Left Hand z_mean,Left Hand z_max,Left Hand z_min,Left Hand z_std,Left Hand z_auc,Left Hand z_peak,rmsq_right_xy_mean,rmsq_right_xy_max,rmsq_right_xy_min,rmsq_right_xy_std,rmsq_right_xy_auc,rmsq_right_xy_peak,rmsq_right_yz_mean,rmsq_right_yz_max,rmsq_right_yz_min,rmsq_right_yz_std,rmsq_right_yz_auc,rmsq_right_yz_peak,rmsq_right_xz_mean,rmsq_right_xz_max,rmsq_right_xz_min,rmsq_right_xz_std,rmsq_right_xz_auc,rmsq_right_xz_peak,rmsq_right_xyz_mean,rmsq_right_xyz_max,rmsq_right_xyz_min,rmsq_right_xyz_std,rmsq_right_xyz_auc,rmsq_right_xyz_peak,right_hand_roll_mean,right_hand_roll_max,right_hand_roll_min,right_hand_roll_std,right_hand_roll_auc,right_hand_roll_peak,right_hand_pitch_mean,right_hand_pitch_max,right_hand_pitch_min,right_hand_pitch_std,right_hand_pitch_auc,right_hand_pitch_peak,rmsq_left_xy_mean,rmsq_left_xy_max,rmsq_left_xy_min,rmsq_left_xy_std,rmsq_left_xy_auc,rmsq_left_xy_peak,rmsq_left_yz_mean,rmsq_left_yz_max,rmsq_left_yz_min,rmsq_left_yz_std,rmsq_left_yz_auc,rmsq_left_yz_peak,rmsq_left_xz_mean,rmsq_left_xz_max,rmsq_left_xz_min,rmsq_left_xz_std,rmsq_left_xz_auc,rmsq_left_xz_peak,rmsq_left_xyz_mean,rmsq_left_xyz_max,rmsq_left_xyz_min,rmsq_left_xyz_std,rmsq_left_xyz_auc,rmsq_left_xyz_peak,left_hand_roll_mean,left_hand_roll_max,left_hand_roll_min,left_hand_roll_std,left_hand_roll_auc,left_hand_roll_peak,left_hand_pitch_mean,left_hand_pitch_max,left_hand_pitch_min,left_hand_pitch_std,left_hand_pitch_auc,left_hand_pitch_peak,class,Minute
-0.31103102488333334,0.975917691,-2.043226958,0.6691407384932984,-18.759286023,11,0.25946609160000006,2.644213175,-2.158896295,1.225219666102106,16.189910509999997,9,0.6260748424166668,2.645057887,-0.766195962,0.8603517012336627,37.162051832,11,0.12865498998333333,1.142398797,-1.545469829,0.7281373718136588,7.6270879965,9,0.25288063239999997,1.651263889,-1.284828128,0.7421968344175756,15.645305065500004,11,0.9194987468166667,2.867229458,-0.862271031,0.9187211869206087,55.082571378,12,0.9074557228153466,2.00603455905726,0.025019019233250343,0.4827130262921347,53.96113189962236,14,1.0045297865235396,2.2764688329549023,0.1199660162233944,0.5841662678511105,59.6580559755166,11,0.7521881365347142,2.363377628255675,0.09090550205704585,0.5220586169133279,44.79846460948894,10,0.9155320025096024,1.9793029790957348,0.10733177010599958,0.4934753369419296,54.4121733519818,12,4.463114920291089,72.87171331961785,-82.98145799548192,48.282920531584914,319.81807064823124,11,-7.675740378896433,57.38149282231541,-69.798662314629,28.417977624402546,-467.31754972268175,12,0.7237813231893793,1.315586216159156,0.1971294512199879,0.2385603554095598,42.69253544333864,10,0.9631916429377075,2.319914881684512,0.3250010770209556,0.47373781668062226,57.126152034800135,13,0.9395326919782148,2.1013385805582567,0.1333129573157115,0.4851903465558052,55.61617186406122,11,0.906416942624977,1.9471563036031738,0.34694031695425437,0.3588372133262324,53.65949685419746,12,11.276385189842305,76.03948146046571,-68.61134341434898,34.191946277663426,699.3343336521169,10,8.087923794637296,49.28745672426166,-71.89915457498124,30.85196612063221,477.25099955119805,12,0,1
0.07577753463333332,1.635236606,-3.111945113,0.7880815711707321,5.0783851125,10,-0.0022805638500000354,2.655147131,-2.613755423,0.9391233962741942,-0.5655428315000011,13,0.24055239391666666,3.901911524,-1.229809632,0.9418627170395719,13.4957029295,13,0.12038725858333335,2.752521528,-4.527668039,1.6906957899259847,8.707394700500002,12,-0.5398849561,3.197775218,-9.250977452,2.122013100952217,-27.1104609855,10,-1.2677143764500003,16.47706824,-23.0438997,4.729601094241009,-83.85434619949999,10,0.7105330173577681,2.5731179111432647,0.07070682424334641,0.49952898537723434,41.795891793549444,15,0.6908686600611128,3.3372683311640925,0.043436772518286634,0.6604278065996237,39.99812588149667,16,0.6930597034922329,2.761350422148242,0.09423986112645003,0.5527757792870253,40.2608394072024,17,0.7258852370241002,2.7264090299057036,0.1591003894108801,0.5394489323852284,42.3193276084607,19,0.74606101277258,61.10732819630349,-82.98141017575144,37.97161038403133,49.04352191380606,15,6.410330810469355,83.06417573012155,-82.28589407121429,44.670358794455176,395.27265457299967,13,1.3507446643054204,6.7169288033440555,0.0287447332753203,1.417451659888174,77.14018186537056,11,1.7934468095030942,16.401616422417792,0.08945031679406462,3.341985839310667,100.36391417944081,13,1.9378095506537238,16.410327360320444,0.10064748354140529,3.1095787405850377,109.96653411663512,14,1.7880625671857966,13.48582487031418,0.08337519317227385,2.7112164386076585,101.27824174659915,12,-6.139797766271683,56.49566110986699,-73.11445383576606,33.19248194244633,-330.1192864565734,10,11.164972048469773,81.29521837651909,-75.86533438253221,40.38714468427518,686.6710657951963,13,0,2
-0.11997973781666668,5.057008883,-3.617915382,1.2730696370983723,-9.452099648499999,12,0.30840781221666663,21.78646878,-8.042418563,4.46498130794642,22.1763394365,11,-0.47248632105,7.577283594,-6.241897263,3.793048761630509,-26.488898384000002,9,-0.28277603011666663,6.265243914,-8.529917112,2.976695952054191,-14.615623231499997,9,0.3811096616333334,4.965413904,-6.398825519,1.9153791260464734,26.066685200499997,11,0.1469604503166666,23.31889665,-7.10475626,3.702672077343046,-2.6848818655000053,14,2.3557774648788863,15.418822200281399,0.1718655209678776,2.2985756425744563,138.040764535271,14,3.505744802107789,15.431078844496845,0.2427921122098032,2.242893494531309,207.13004944073785,11,2.4104984756897903,5.47575936701335,0.16174829588669862,1.5206179446969632,141.95779900446757,9,2.95956873475089,12.610396805758104,0.3521662934657781,1.8257049635576101,174.4883185437837,10,3.981571440050116,85.91908030551257,-86.00598535869372,46.587094585550204,268.1018703425988,10,0.8322582894937572,63.41194941852636,-38.64878329861773,18.976648098330067,53.741613154436486,13,1.9704919733008681,6.348805872868575,0.22970304133743627,1.5793868448203054,115.37316486025742,12,1.5542920373165041,17.048247667762585,0.14480192795417707,2.521274695709195,84.58578866415414,16,2.126701593308628,16.726798602043303,0.1971729108583777,2.6102049370226257,118.95877058395247,12,1.9800005165057022,14.107753648921806,0.3122840496349309,2.2154589137147016,111.50417338601724,13,11.418765022053249,81.93370358035476,-64.9097135091423,31.42971585088848,701.9706314454565,12,-0.19897806487103248,81.11464365797826,-84.15403715108052,53.161508148283076,22.80626715473275,13,0,3
0.5187962570500001,8.306838268,-6.908621836,3.8524917240626313,29.792930526500008,11,-0.8409383966833334,5.990829802,-7.600436557,3.3891116859196346,-47.7683877635,13,0.3001685342999999,8.470827492,-6.479981231,3.2882184684744287,15.386653343999999,12,0.19483001155000002,20.42318238,-7.840807128,5.298897729530188,13.465772367500007,10,-0.04816644450000003,6.049545674,-7.090840689,2.418177074964431,-3.838426847000001,10,0.12682913493333337,7.977586492,-5.680059819,2.000239530891524,8.798539030999997,11,3.305284056644454,6.232655940087748,0.4713171232226903,1.6514072872458645,195.24171372266167,17,2.981034302368622,6.170619896676314,0.09691765332099495,1.631350089382523,175.805564689213,18,3.255893677481977,6.367813022057913,0.5316596462039208,1.5510700512172346,191.9140501852943,11,3.2988062906380033,5.418886165006825,0.8371713291415591,1.3613976228977638,194.71642979460736,17,-3.4654461980811333,68.42209282861965,-64.4192381815156,36.04873842449937,-177.37296262092767,12,-4.871282061730006,76.00647321180115,-86.55482149939887,44.810251049330226,-282.798259612311,13,3.1761688921067943,14.596588361294842,0.32686290670408036,2.625840683600802,189.00113804559717,15,1.8324426867386299,6.424293783140537,0.13288986802057776,1.2552393760364218,108.43086983362096,15,2.973639640233455,15.504003753290363,0.1838431364053152,2.687773639268599,176.49497223577646,15,2.8355461518231255,12.777097607510047,0.37976144976389786,2.1495933046921794,168.41436879192594,15,3.565849704114209,79.3624272784583,-65.47857801569508,35.31796171883168,200.2536357213728,11,-9.874386446146959,86.03237201827787,-87.75113985799223,52.51153873316167,-544.7574619288384,11,0,4
0.017640972883333512,19.58628777,-9.171688558,6.453003060611748,4.147590095500004,13,0.20150327391666675,15.64351571,-46.40913226,10.438612481820199,11.805202463999988,13,1.2789832661666671,28.62099991,-22.78154104,12.722694571920396,74.55156853500002,12,0.0006467630999999585,7.062835924,-5.742670013,2.6366246558188196,2.5750840620000015,11,0.21043846551666665,12.83791976,-5.368763664,2.900775778248873,11.973766152999998,10,-0.12197003616666666,5.093835907,-4.247802031,1.7964726697682174,-3.6455588880000023,11,6.277582593110005,35.26477935515043,1.033203430533442,5.992941990064855,374.44448815931037,14,9.426393831725864,34.46767939629332,0.23993929339103806,6.884554747364562,561.7242328719803,11,8.546477115760318,20.555828987597646,0.9676402997157787,5.434140819359872,508.3469295094519,15,8.440925663241577,30.052418730944336,0.8474666268508805,5.7850920772734655,502.81928385495746,12,8.046678758013082,70.52625665092174,-63.07326319779161,32.39229659180995,481.43044204927696,14,-13.339347523502346,44.04842943716755,-85.03479156356111,27.92696722293268,-768.8661213223221,11,2.1953797438934,9.335731921484678,0.10367645481286301,1.6987039202909493,129.8616591988318,10,1.8399940495427336,9.32274832657337,0.4036441593378402,1.5700030257432107,107.75989886919861,13,1.911615898999347,5.233314980242837,0.15616614758463443,1.2011307269208251,111.52888640424715,15,2.0734325545674626,7.817221799264977,0.35113730167587603,1.3850869437625892,121.78967858974009,14,-6.911618198482885,82.89698615080725,-82.00915824339567,39.70281368576174,-422.73992120013753,10,1.0978378021281543,82.04839598760937,-70.86448477493734,42.09340596136441,100.58970699316096,10,0,5
-0.18703201805000033,37.54506727,-40.8571085,11.081568052080831,-12.402241768000012,15,-0.04381814654999995,28.09117501,-34.76716256,11.714397354193807,-2.5967814859999976,13,0.28577793123333334,41.01515614,-51.9000404,19.220437989172982,12.923360422500009,13,0.14118851041666663,4.249498361,-5.000951911,2.4139185700645873,8.763265927499997,13,0.09469282409999998,6.331675213,-4.1043146,2.1364472135178594,6.406088732499998,11,0.10029268741666665,5.812155158,-4.936062683,1.7959828707512049,6.8209164105000015,11,8.660690522342446,35.95654859766656,0.7391913094681705,7.417885016060836,517.0534194405906,19,12.699744259345746,37.256453529400034,0.3523471847534366,9.59606488144915,758.8656538228574,12,12.446374873500458,46.7060890489795,0.8420365208654033,9.552971841445233,742.8990468057988,16,11.695303450778185,38.49411199199804,2.4676798631742987,8.548522171986919,698.4611788387098,13,2.837952411271489,61.326286546910545,-77.62114785571313,31.176884181013687,172.46755007441345,13,-6.304576015221275,85.80861888096231,-79.56966226856349,32.04772049455884,-387.5171168700053,14,2.066125870239695,4.725901644096493,0.4637265280336302,0.9701954086969092,122.65400972190477,12,1.630162628222352,5.535023039529514,0.1707658259236071,1.116719779837279,96.91010932005695,14,1.8468932016290522,4.588360903213396,0.2863597033942098,1.0631371400506415,109.41947945007198,14,1.9322289498887257,4.6851233278920335,0.5105915355334295,0.9046910036539791,114.70663844802247,13,-3.3163574581001454,79.20043103815716,-81.39392553174531,40.0058680460823,-176.7324104577071,12,1.7985181906771714,81.44191504778166,-86.04274933389729,47.44532572318718,103.33725049821959,15,0,6
-0.42424731470000027,48.68458432,-37.7849509,12.44471292022813,-26.02374685450001,11,0.05308401246666668,24.92693426,-33.01287062,12.18048175325021,-3.7555291334999943,12,-1.0649903914499999,49.08751025,-48.72970393,22.14895431232091,-76.51779167000001,10,-0.29472256696666665,3.772242785,-6.596980563,1.920734791317166,-17.592659988500003,10,-0.12883978008333333,4.384393226,-4.041480986,1.5219014277479213,-6.876360403499999,10,-0.05365508744999999,2.013698795,-3.846925328,1.2491391988011735,-4.032569910999999,11,9.809174463065915,34.42581839747964,1.2678758921147613,7.449094301015221,583.4744502706178,14,14.771815773238558,37.940067310804366,0.9989051013359662,10.09119053530855,876.0035741968833,14,14.78140801370147,43.90512733816816,0.9327776701830348,10.241611235031506,877.6759220382869,13,13.552099392272403,35.848782440611224,1.0763200981853105,9.021271287973283,804.5812714370458,12,4.990873215795499,54.99321538876097,-46.54192433894827,27.6644036502356,263.5047843017209,16,-3.8615202964570936,51.64478928724424,-61.946867369717026,28.844204962666677,-251.97600797166913,10,1.4645653192278323,4.70001676711054,0.10556115808819838,0.9536676638637949,86.87218976048285,13,1.2090889061831882,3.3124582637701225,0.23470995993092109,0.6972156355796494,71.39080209376381,15,1.3434998314389026,5.220817848059919,0.12984728471112258,0.9298729865669297,79.99235753175591,17,1.3865910057974191,4.274163813325702,0.32895566096005663,0.7966996358069363,82.24068810191422,15,-1.2371181179736086,71.1983920541624,-69.10943314939175,38.4314008689188,-82.2374545622578,12,-5.250611510405919,73.52154232058966,-81.5841659799188,42.52349795316861,-319.3680622138324,10,0,7
0.035048569216666665,11.4262561,-9.343143252,4.4356091565852145,-0.4147157820000009,13,-0.18841219291666686,16.19013547,-29.38199644,7.1286760769819795,-17.705793758000002,12,-0.4913927200833333,23.29384189,-21.51107725,9.236161393961563,-40.592962127499995,12,0.2724634316333334,5.179810867,-2.915303505,1.6244007473533237,15.617662232499999,10,-0.016712602900000043,5.337692399,-3.71629859,1.708330255848741,-3.7081250634999985,9,0.010413734433333311,4.01246592,-3.341998936,1.1705965932964808,2.2709764170000013,13,4.634318192626817,20.953301969268583,0.22064301107629405,3.7131905779354892,273.0006426858186,15,6.320640025594518,24.92232785443957,0.19244658777368218,5.315105135335369,369.29573625703176,12,5.350800292259561,18.179512886562136,0.20553101621543785,4.897033467189783,312.993292011187,12,5.647769055922552,20.46969193221111,0.22170583384069245,4.486484775809434,330.6006658407601,9,4.737684252801554,83.39665261743535,-81.33330159609129,44.239302963938655,237.4620257725133,12,-3.836878932981026,52.02630369297793,-69.07161477456206,27.9266311855004,-237.80842348893327,13,1.2893555298673498,4.507844042772957,0.08270114084634875,1.0739437412928896,74.94364111214784,14,1.1030706350688284,4.266290545678874,0.016757857857061235,0.9632099335928268,63.91298968001843,15,1.1084807544219295,4.238213713470212,0.025034578460170487,0.9016262456899763,64.69858034821092,14,1.2062915059547246,4.0716821328180774,0.07693613107244056,0.9374740746299755,70.11209397083653,13,-6.159453762368063,77.8849573458803,-85.85062990511183,41.24208713941608,-403.8872920748814,12,4.229029043748903,87.67945193925729,-81.72435564391984,42.87161292968483,216.4252483838182,14,0,8
0.07992107421666672,10.05815367,-7.453826021,2.9529913613668257,4.441909978000003,13,-0.17140707300000013,7.454937632,-8.050906456,3.2239837775385887,-14.495117278999999,14,-0.43743625334999997,7.016674829,-8.240961571,3.7222265934031133,-24.336431829499997,10,-0.26424362334999996,4.238869857,-4.553757786,1.9117446562708764,-15.950376825000003,13,-0.19174410774999998,5.247072732,-4.659163522,2.289016634349089,-15.747460448499996,8,-1.3175256917166664,3.092832579,-9.783700435,3.6921334315900753,-76.44016292849999,11,2.723597485168141,8.211504400747424,0.9060436088349143,1.4686780822373946,160.01592601575004,17,3.163465793542248,6.509604278624933,0.2713127328491192,1.4924378407600234,185.06272994129728,13,3.0163515794809994,7.9399905598283365,0.2959784485312419,1.5126322991259704,177.87609497617223,13,3.074672060790582,7.297900473834475,0.7819745543653196,1.2695791409073445,180.45269129412264,14,-3.7948224251097327,71.99830779585851,-73.36373761108958,38.37601319463763,-266.6930324593547,13,-0.052712498882169355,79.4799999925439,-71.80495270982827,34.18450462652581,-3.7979898012903384,14,1.8563184426231918,4.2524419390933685,0.09130405322475876,1.0269174644534673,108.24702917559382,15,2.657578297949401,6.920154599722454,0.14646439944973064,1.80535887855005,155.90391136062115,11,2.470917439604915,7.311814773958699,0.3209373920461988,1.8549190766139307,146.21649908447534,12,2.456606238171599,6.062012380540139,0.2779104734052302,1.4449839532180284,144.40884249307672,13,-5.459047768365942,62.448729582800944,-72.01513635756598,37.46089609864385,-382.3712854421511,10,-6.329950319864876,64.51275903336895,-65.35490488011831,32.277587434548984,-382.7134451450016,12,0,9
0.21119091356666678,30.37983951,-11.19618571,7.186963472812768,20.685385126499998,18,-0.30234090485,9.740527904,-14.72112555,5.764332525262468,-12.520803709999994,15,0.7582096398500001,10.9391787,-10.34826304,4.91530170067104,49.62868209449999,15,0.09622932998333335,6.719170442,-7.750502091,3.855398554061334,6.554059480500001,6,0.01886637631666672,6.485955601,-3.917139268,2.5225643109426974,0.11601556949999914,9,0.12585350395,3.368772742,-4.65740663,1.75784306157724,10.5209592985,8,5.358097526930207,21.57063054833315,0.46031512791434737,3.7146713737470236,314.0229865433382,17,4.776497975741147,10.515237193766644,0.46509506825342656,2.492403090052533,280.4033167213111,19,4.953748547304842,21.926020789672755,0.18475326034157272,3.6981663624186454,290.5871993467254,17,5.268279950576383,17.973594810075635,0.5342922992192786,2.9713485602617196,309.2466262221458,17,-0.8129017408897885,74.71699199200704,-83.28535156472412,40.40141352005751,-28.15094523770422,15,-0.32577757314970357,77.38650554004133,-80.24461389120198,41.42445783468747,22.8066295926832,18,2.9284352955026236,5.714929619937487,0.6789905864011535,1.4292617286055982,172.10989823028012,8,1.9962334556712509,5.044763299893959,0.19951415186874938,0.865922039650943,116.33357347073002,12,2.7649869804011615,5.503607602435771,0.6907386785657775,1.159504942771513,162.58284658360486,11,2.6482580622179386,4.684369461028877,0.5709506795057069,1.049298778373635,155.40791161008872,10,-2.92174958926614,60.30762125632316,-63.18837292371572,31.080018579370357,-179.72178125822373,11,3.706577083639403,73.42212985585607,-72.79494133674723,50.5575814789796,238.74185818918363,10,0,10
